comment,label,
jai kathi anna ni head midha padindhi pedha suthi,-1,
gundu kotinchindi vastavam gadida mida oregichchindi vast anta arey arey pedda samasye vachchindey,-1,
england cheating,-1,
bro vertue phones enduku antha cost bro oka video cheyandi bro,0,
bindu koncham attitude chupisthunnatu anipisthundi konni situations lo,-1,
nenu ninna try chesanu andi puri oil vesinapudu poori laga ubba ledu normal papad lava vchai give suggestion plz,-1,
bhayya need one reply plzz bhayya,0,
bhen chod well played,1,
kathi areyy ninnu champali raa,-1,
england good team,1,
car front rear dashcam please review,0,
give wallpaper used phone,0,
women two months delivery,0,
fire dumbass umpire,-1,
4 bat stoke took wc19 nz,0,
chala sepu wait chesa ana review kosam,0,
bro mahesh gundelo lo madhu shirt kanipinchindi choosaara,0,
arey abaddam news cheppaku ra neeku nijangaane anthrax vasthadi sumi,-1,
bpm used video,1,
make brother home tour manchu vishnu sir,0,
brother waterloo mobile padhte motherboard endhuku pothundi,0,
sigu sharam lekunda lanka collections cheptunav ti ni batuku embatuku ra nedi,-1,
tq medam miru chestuntene lala jalam vastundhi tq,1,
super madam chala bagundi naku chala estam nenu epude try chesatanu thanks,1,
dhonga dhorikaadu,-1,
anna super super super super super super anna,1,
anna asus chromebooks review cheyyandi,0,
bheem raj super super super nice song like,1,
savyasachi2020 jaggubh79074453 janasenaparty pawankalyan yeli moda kodu ruchi ga unte nduku e cheta reasons chedagodtav,-1,
think ever support much fast charging look long taking even 3k mah regular non pro phone,-1,
degree lo branch ina eligible aa bro bsc mpc,0,
velu peli chesko nanu em permission adgadanki rale kada information idam ani vachav kada ichav ga velu peli chesko,1,
pawankalyan ha edi sangati meru j sankanakandi pm garu todu kuda tesukelandi,-1,
entha vivaranga chepparante miru super kirrak,1,
deepa voice ki jalubu chesindi,0,
balupbrs nenu aite oka trolling tweet kotina account aina follow chestuna hayiga undi ipudu hero fans cleaning ayindi time fans,0,
david beckham jordon football long stretch lol,-1,
anni sarlu chusina enka chudalanipistundi e cinema estamaina varu oka like vesukondi,1,
6 10 still got gosebumps,1,
lo yochindi lo chudakandi,0,
chi dinammaa ilanti serial kuda thisthara anipisthundi,-1,
chiranjeevi malli super hit kottadoch,1,
prabhas anna ki world wide ga vachina fandom anthaa intha kaadhu,1,
bachagadni chala fast ga reply ichav ana,0,
sigu lekunda eh moham petukoni ra negative trends gurinchi disco padutunav ikada start cheste india motam vinipichindi pratisari,-1,
tarakbhakt9 orey em chepara chopped anko vachindi ga 2014 lone nka adi chusaka ela pedtaru develop cheyatam cheta kaka amaravati ni ipudu dramalu 3 capitals ani okasari assembly court ivani oka chota unadi capital anadu ipudu con,-1,
akka chaalaa manchidhi anchor anchoring chaalaa bagundhi,1,
brother next time movie review chepetapudu konchem telugu words ekuva vadava please,0,
8times chusthene ardham ayyindi chaala baaguntundi movie,1,
der comedy ovr action,-1,
challa challa great bagundi challa cheyandi,1,
yendhi katthi bayya edhi,-1,
anna video lo water mark povalante cheyali,0,
dabur chyawanprash ingredients,0,
robbed,-1,
unte corona spread avakunda untunda rules andariki okela undava lekapote lock tesepareyandi hayiga anta roads medaki vochi tirugutaru inirojulu padina shrama oka 3days lo sanka nakichesaru govt ani kalisi che che,-1,
ah ga un momento est ah volviendo formula lo que al otto decor le mira reno bar gay ash qu hcen en su ausencia,0,
one min lo 400 likes thy view mass,1,
shoot web series,0,
papam guruji gadu kastapadi manchi cinema lu tedam ani try cheste ani dengipoyayi happy em pani lekunda family drama lu cheskuntunadu,0,
bigg boss promo please star maa,0,
intlo vallaki daily pandage madam anni recipies kuda chala baga chestunnaru,1,
daste dagavu garu ysjagan chetakakapote digeyandi 11 sigu leknda chepav morning undali konchem ina manishi anaka ipoindi ne pani upgv nuvu,-1,
superbb akka cheputho kottandi vadini lekapothey nijam chepadu vaddu,-1,
thumbnail looks amazing seems like three hours spent podcast well worth,1,
aslu devudea ledu,-1,
andulo last ki pappa ayyindhii dani mogudu annamata,-1,
pkadmirer02 ghani99 gururs45 nv na find mawa nanu puka anav titav ayina naku sigu lekunda neto chat chestana ah avani nenu enduku add anu nv na find kabati,-1,
knrcinemafan dengite nelaki karusukuntav pila poku na moda akada hero name yekadina mention chesindo chupinchu ra lavada ga urukuna kada ani extra dengutunav naku cheta kada endi botulu matladatam,-1,
disappointed nani acting fabulous,-1,
need kapatadaro pogaru movie reviews bro,0,
beeshma movie gurinchi mataladukovadam chala bagundi nithin good hard worker,1,
yentie ra babu e golla,-1,
eme badha friend ship gurincha yenti ee lolli kuda tv lo pettala,-1,
8years nundi wait chestunam hit kosam kani maku direct ga block buster ichav hbdmassgodvenusriram,1,
santoshamsuresh sigulekunda fake cheskuntu em bratkulra tu,-1,
suuper tollywood stars,1,
make anything ohp paper sheet works,0,
anna naku electric bike kavalana please,0,
congratulations,1,
like narration bro,0,
brathaka niyyara entti devudaa kapadu,-1,
kontamandi direct ga camera degariki veli edustare valani emanali mali nenu strong kadu bold kadu antare edvatam lo kuda selective untada asalu family week edupu ite inka highlight biggbosstelugu4,-1,
dhoni anytime master class batsman,1,
kutha mui ra kathi,-1,
pissed hard work mexico put lose,-1,
dongalla rajyam dopidi rajyam prajalaku swecha ledu emiledu trs party vallake nayam,-1,
reyy yadava mosam chestava raa potav reyy,-1,
anna marriage system mida oka video cheyyandi,0,
happy see notification,0,
vsreddy mp tela bochu vijayasaireddyycpmp meremi topulu kadu jagrata meku time undi sairapunches,-1,
bro tv show mad stopped please tell,0,
radha avunu bro adi oka masterpiece must watch,1,
looking beautiful awesome music lyrics,1,
bro vivo upgradable marshmallow version,0,
urjenxy kalo close moots menu rut definisi ku tue mereka yang spring job aku spring interact udah arab gitu us dm si karena aku sendiri klo komunikasi lew dm tue susah,0,
best youtube channel ever seen,1,
bro worst best videos honey produsts,0,
arey vedava evadu puttinapudidira bevarse,-1,
anni sarlu chusina eka chudali anipistundi bro chala baga chesaru,1,
anna mana phone ni ela root cheyali oka video cheyi anna,0,
thyview bro video birthday,0,
hollywood hero tom chews movies ne reviews cheyandi,0,
vsreddy mp sir meru chepindi chala bagndi kani arogya 95 vastundi anaru ante mana lo 95 white card holders unara endukante white card holders ke ga arogya undedi,0,
suggest good olive oil hair please,0,
anna devudivi anna hats anna neku,1,
interview ki pilichi getout ane hakku neeku unda,1,
mi tv 9 chi,-1,
chacipora jaffa doctor ga thu ne bataku,-1,
super panipuri chalabagundi,1,
banana gurinchi chepandhi ela tinte weightloss weight gain avutharu ani,0,
bhaagithebot perusalaar gadi baga telusu mabu gadu cheka ani endukantey idaru baga close,-1,
e chiller manushulu koda pakanolani antunaru fake wanted ga spread chestu pakanolu nijam veyagane botulu tidataru even week gave apology misinformation fake truth,-1,
chi devi matalu vintuntey kopam vasthundi,-1,
devineni hari acha anaya chala bagundi maine yahi se experience beautiful place thank show beautiful places,1,
annaya creadit card lekunda emi laga mobile thisukune edaina plan undha,0,
muralistweetz2 enti twitter grace god manchodu etc emantunadu ayana grace ni evaraina comment chesara,1,
almost similar forgotten korean movie,-1,
annaya meru annaya la vunaru,1,
asala review vinadam kosam seasons 1 2 chusi ocha,-1,
vachedayya dana vira sura karana andamandhi unte andariki help cheyakunda ameke anduku chesav,-1,
raithu ke telusu aa viluva yento,0,
first time hollywood movie reviews movie recommendations kuda chesta untam bro,-1,
nonsense,-1,
anna maharana pratap singh gurinch chapend anna,0,
cute couples sudheer rashmi,1,
nellorrebelstar vadini memu eni sarlu mingina sigulekunda mundariki vachi vongi mudi chopistadu dengadra ani attention picha na koduku vadiley,-1,
emanna taste aa hyderabad dum biryani ni thalapisthundhi,1,
cultfanikkada pavanprabhas rebeltweetzz inta visham petukoni bio lo ela ra petukunav fan ani cinema ye roju defend chesindi ledu pm ni chesinatu tesesi manchi pani chesav,-1,
anna free fire ke phone chappu,0,
bro super middle class life ata ato chupichav super bro super,1,
sindhu u already hearts,1,
kissa kallas dlm endi ra pila mabu ga corona ani jaga gadu 20 days nundi bayatiki kuda rale jafa gadu kadara pila puku ga,-1,
last ball boult stokes full toss match fix full toss,-1,
13 pro definitely truly best ever apple proved keep prices quality product nice job brother,1,
bhai tell hair oil good scalp preventing hairfall,0,
lo chusuntavu telugu lo bpm anta hype ivaledu,-1,
akka blue valley vasline ina parvalada nuvvu cheppina vasline vadala,0,
tell projector phones please,0,
use vasline intensive care,0,
chala bagundi kani enkocham continue ayite chodalanipichindi,1,
irritating drama serial,-1,
srtrendulkar errands ni okadu koda promote cheyatledu nenu kandistuna,0,
twinkle eye unte chudu sis chala bagundi,1,
big nose fat remove exercises cheyandi,0,
one best series big fan shannu bhai,1,
t2blive cinema matram manchi entertainment ga undi iamsaidharamtej bro manchi cinema ichav,1,
england captain ni vadukuntunara correct ga chepandi icc vadi cheetah rules vala vachindi odi trophy e bokalo luck king kohili comparison enti even also winner trophy please compare kane 2 king meku cup unte chalemo,-1,
ganeshkopparth2 rusthumhere sonta hero ne kramashikshana ledu mevale odipoyanu anaka kuda sigulekunda nato disco chesi made worst fan base antunaru,-1,
anna mobile lo kuda use chesukovachaa,0,
big tech reviewers seem like paid reviews especially iphones see iphones years behind stop portraying donkey horse,-1,
chala chala baga undi prema gurinchi bga chepparu toure love,1,
see live match game outstanding,1,
chala baga explain chesaru thanku,1,
mamulugaa ledu e movie super ante super shanmukh action superb,1,
rameshrams112 haarikahassine chala simple ga mana cheetah e mata anipinchukunadu mowa,-1,
jashwanth ha name check link,0,
bro imkasepu prank cheyalsindhi bro,0,
veeliddaru paid lovers,-1,
mahanati21 rating ichav ga spending time,0,
andharu report cheyandi,-1,
onlyforamcharan janma anta alane bratikeyali inka suku taruwata sigu lekunda tistunadu inkendi vala hero gurinchi disco chesdi,-1,
areyy nijaalu cheppandraa ayya,-1,
awesome acting see two times one day,1,
aadi gaaru meeru indrja mem baga paadaru,1,
music asalu set avaledhu,-1,
kathi manchi padunu medha undhi,-1,
auto call recording ivaledu anna,0,
yes,1,
mrimper99 tarak99 nuv ichav ga ana chalu,-1,
chala chakkaga ardham ayyela chepparu thank madam,1,
non pokiri odley ra kanisam la ayna unda dm asal ela eskunru ra sigu lekunda,-1,
bigg boss prom please please please please please please,0,
anna laptop ki graphic card marchacha,0,
gadiki shift ayaru sigu lekunda janmalo ika valato cinema teyaku aya ssrajamouli posters nachakapotey nine pakana petestunaru avasarama asalu elato cinema nuvendi ne range enti asalu,-1,
tried today andi soo tasty soo good,1,
chetta serial rukmini life spoil avutundi,-1,
miru avagahana penchutunnara leka bayam penchutunnara news cheppandi chalu mi abiprayalu odhu please,-1,
really heart touching movie hatts everyone,1,
neekentha pogarey paapishti dhaana naa kuthurini annesi matalu antaavaa,-1,
bro small children ke pote pattu bro,0,
hii sister eroju meru chesina biryani chesanu taste vere level assalu asalu bhayata food tinadam ledu e time hotel style biryani adirindi chala chala thanks,1,
amirica lo right tintara left,0,
annaya meru nijamga supar matalu levy meru chesina pani videos chustanu meru great annaya,1,
know value farmers stay bless brother,1,
movie good say wrong things,-1,
upgrading x super helpful answered questions realize enjoy always propose challenge like tech could improved look forward future stellar review thorough point professional explained well thank,1,
abhhaa abhaa chppinav bhayya even one second kuda skip chyakunda chusina nv osm bhayya complete verey nv mathram kekaa okka movie lo enni observe chysinav bhayya nvu super effort,1,
video aludu adhere,0,
kiran true bro man nothing show disgusting irritating lost respect trolled one movie supported movie except vikram performance nothing talk,1,
nuv kuta noru maui ra koja na kodaka cinema bagndi average kana bagundi nuv idaho movie promotions cheimante chestav err puku nakoda nuv asalu channel run cheibaku sachipo ra na kodaka ne kutalo sata unte oka short film tisi kotu nuv iche review lu mada laga untai,-1,
please tell ir blaster sensor,0,
immature nibas la unaru e sohel mehboob tag chesina prati chiller meme ni official handle lo veseskuntunaru ini seasons ni mandi official handles inta immature ga epudu chudale mona pulihara post vesadu ivala idi panikirani batch biggbosstelugu4,-1,
duula teerindhi,-1,
super bro madhu,1,
ormaxmedia ba raju gadu mahi aka ni baga bengi vadukoni 1st place istunadu anta ga mabu gadu adangi hook gadu ento akada pushpa,-1,
channels give hope people makes guys post videos public make minds unhealthy,-1,
wackad0odle uv creations boka july itey june hayiga dimpachu,-1,
bro pleaze tray make vedio cristeano ronaldo,0,
sorry bro video skip chestuna e movie naku chala ante nachindi,-1,
waiting yesterday,0,
bjp valla ni kottu dammunte,-1,
